ubigeo,district,provincia,region,id,area,pobreza_pct,pobreza_quintil,educ_baja_pct,nivel_educativo,pct_mujeres_18_35,poblacion_mujeres,tolerancia_social,riesgo,n_cem,n_refugios,n_otros_servicios,linea100_cobertura,acceso_telefonia_pct,n_servicios_total,acceso,prioridad,riesgo_cat,acceso_cat,semaforo,recomendacion
030215,Santa Maria De Chicmo,Andahuaylas,Apurimac,,Urbana,19.4,Q1,10.1,Alto,48.3,87225.0,0.236,0.166,0.0,0.0,2.0,True,73.9,,0.51,0.081,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
110105,Pachacutec,Ica,Ica,,Urbana,13.1,Q1,14.1,Alto,35.6,15741.0,0.467,0.145,2.0,0.0,1.0,True,79.1,,0.644,0.052,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
081009,Yaurisque,Paruro,Cusco,,Rural,36.1,Q2,80.6,Muy bajo,30.1,3710.0,0.461,0.681,0.0,0.0,0.0,True,37.7,,0.234,0.522,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
150139,Santa Rosa,Lima,Lima,,Urbana,16.7,Q1,21.6,Alto,28.4,4797.0,0.312,0.209,0.0,0.0,3.0,True,82.3,,0.58,0.088,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
120213,Orcotuna,Concepcion,Junin,,Rural,42.8,Q3,68.4,Bajo,49.5,5375.0,0.644,0.703,0.0,0.0,2.0,True,44.6,,0.427,0.403,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
120212,Nueve De Julio,Concepcion,Junin,,Rural,47.7,Q3,64.6,Bajo,38.9,3726.0,0.426,0.657,0.0,1.0,0.0,True,39.6,,0.271,0.479,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
150805,Hualmay,Huaura,Lima,,Urbana,14.5,Q1,8.5,Alto,45.8,78547.0,0.483,0.242,1.0,1.0,2.0,True,80.8,,0.69,0.075,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150140,Santiago De Surco,Lima,Lima,,Rural,77.6,Q4,47.3,Medio,54.2,1601.0,0.522,0.77,3.0,0.0,2.0,False,49.2,,0.478,0.402,Crítico,,Medio,Mantener monitoreo y reforzar capacidades locales
030410,Pocohuanca,Aymaraes,Apurimac,,Urbana,14.3,Q1,14.1,Alto,38.1,8589.0,0.476,0.221,0.0,0.0,0.0,False,81.1,,0.204,0.176,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
211201,Sandia,Sandia,Puno,,Urbana,6.6,Q1,14.4,Alto,49.0,24380.0,0.39,0.117,1.0,1.0,4.0,True,77.9,,0.893,0.013,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
050408,Llochegua,Huanta,Ayacucho,,Rural,59.9,Q3,59.1,Bajo,31.2,1614.0,0.324,0.673,2.0,2.0,1.0,False,22.6,,0.502,0.335,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
050502,Anco,La Mar,Ayacucho,,Urbana,17.3,Q1,9.5,Alto,36.7,56516.0,0.472,0.249,0.0,0.0,3.0,False,84.3,,0.478,0.13,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
050509,Samugari,La Mar,Ayacucho,,Urbana,14.6,Q1,22.5,Alto,26.9,39902.0,0.44,0.155,0.0,1.0,0.0,True,77.8,,0.446,0.086,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
050504,Chilcas,La Mar,Ayacucho,,Rural,59.5,Q3,57.6,Bajo,49.4,3259.0,0.598,0.653,1.0,0.0,2.0,True,48.4,,0.506,0.323,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
030417,Yanaca,Aymaraes,Apurimac,,Urbana,26.2,Q2,17.5,Alto,54.3,82712.0,0.36,0.329,1.0,0.0,1.0,True,72.4,,0.441,0.184,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
211207,San Juan Del Oro,Sandia,Puno,,Urbana,6.1,Q1,11.9,Alto,30.0,37869.0,0.428,0.228,1.0,0.0,4.0,True,86.2,,0.758,0.055,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
220104,Jepelacio,Moyobamba,San Martin,,Urbana,18.6,Q1,10.7,Alto,30.4,40733.0,0.374,0.066,1.0,0.0,1.0,False,82.5,,0.396,0.04,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
050501,San Miguel,La Mar,Ayacucho,,Urbana,11.0,Q1,21.7,Alto,29.9,65004.0,0.438,0.235,0.0,0.0,0.0,True,70.8,,0.357,0.151,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
050510,Anchihuay,La Mar,Ayacucho,,Urbana,10.3,Q1,17.2,Alto,31.5,66931.0,0.733,0.236,0.0,0.0,3.0,False,66.9,,0.464,0.126,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
030413,Soraya,Aymaraes,Apurimac,,Urbana,35.3,Q2,6.6,Alto,37.6,55517.0,0.087,0.214,0.0,1.0,0.0,True,80.1,,0.397,0.129,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080607,San Pedro,Canchis,Cusco,,Rural,45.4,Q3,55.4,Bajo,40.6,1742.0,0.297,0.607,0.0,1.0,3.0,True,38.4,,0.625,0.228,Alto,,Adecuado,Alto riesgo sin CEM → Priorizar implementación de CEM
030302,El Oro,Antabamba,Apurimac,,Rural,59.9,Q3,50.8,Bajo,33.8,4603.0,0.605,0.627,1.0,0.0,0.0,True,24.1,,0.258,0.465,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
010605,Limabamba,Rodriguez De Mendoza,Amazonas,,Urbana,21.7,Q2,13.7,Alto,34.8,12812.0,0.506,0.277,1.0,0.0,1.0,True,81.8,,0.539,0.128,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
160113,San Juan Bautista,Maynas,Loreto,,Rural,54.3,Q3,75.6,Muy bajo,43.1,297.0,0.071,0.614,0.0,0.0,2.0,False,27.5,,0.258,0.456,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
160101,Iquitos,Maynas,Loreto,,Rural,64.5,Q4,69.7,Bajo,51.4,1525.0,0.589,0.796,0.0,0.0,1.0,False,42.2,,0.171,0.66,Crítico,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
240104,Pampas De Hospital,Tumbes,Tumbes,,Rural,55.3,Q3,65.7,Bajo,51.8,5361.0,0.331,0.732,1.0,1.0,3.0,True,24.0,,0.663,0.247,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
240201,Zorritos,Contralmirante Villar,Tumbes,,Urbana,20.2,Q2,26.4,Medio,31.3,17917.0,0.716,0.253,0.0,0.0,1.0,True,87.5,,0.389,0.155,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
220305,Shatoja,El Dorado,San Martin,,Urbana,40.4,Q3,29.3,Medio,50.1,55838.0,0.315,0.3,0.0,0.0,1.0,False,78.7,,0.253,0.224,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080608,Tinta,Canchis,Cusco,,Rural,56.3,Q3,51.3,Bajo,38.8,3375.0,0.292,0.624,0.0,1.0,1.0,True,19.2,,0.346,0.408,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
220801,Rioja,Rioja,San Martin,,Urbana,34.3,Q2,15.6,Alto,26.4,28155.0,0.404,0.33,0.0,0.0,0.0,True,77.7,,0.364,0.21,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
140202,Cañaris,Ferreñafe,Lambayeque,,Rural,63.9,Q4,51.9,Bajo,33.9,5955.0,0.131,0.579,2.0,0.0,2.0,True,45.8,,0.626,0.217,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
060606,Pimpingos,Cutervo,Cajamarca,,Rural,36.9,Q2,59.1,Bajo,31.4,2224.0,0.37,0.557,2.0,1.0,1.0,False,22.4,,0.405,0.331,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
220102,Calzada,Moyobamba,San Martin,,Rural,76.0,Q4,47.8,Medio,38.6,5351.0,0.301,0.686,0.0,1.0,1.0,True,29.8,,0.402,0.41,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
220803,Elias Soplin Vargas,Rioja,San Martin,,Rural,52.8,Q3,64.9,Bajo,48.0,3181.0,0.303,0.695,0.0,0.0,3.0,False,38.7,,0.392,0.423,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
220504,Caynarachi,Lamas,San Martin,,Urbana,27.2,Q2,21.8,Alto,48.4,51828.0,0.383,0.317,1.0,0.0,0.0,True,83.3,,0.433,0.18,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
010706,Lonya Grande,Utcubamba,Amazonas,,Rural,28.8,Q2,46.1,Medio,28.9,1505.0,0.372,0.517,0.0,0.0,3.0,True,34.2,,0.479,0.269,Medio,,Adecuado,Riesgo medio sin CEM → Considerar punto de atención
110107,Pueblo Nuevo,Ica,Ica,,Urbana,11.4,Q1,20.2,Alto,28.8,84693.0,0.872,0.258,0.0,0.0,4.0,True,75.6,,0.677,0.083,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
061311,Yauyucan,Santa Cruz,Cajamarca,,Urbana,28.1,Q2,13.7,Alto,55.2,85896.0,0.544,0.327,0.0,0.0,3.0,False,82.2,,0.433,0.185,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
050107,Pacaycasa,Huamanga,Ayacucho,,Rural,42.9,Q3,47.4,Medio,24.5,5884.0,0.386,0.394,0.0,0.0,0.0,True,60.7,,0.32,0.268,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150607,Lampian,Huaral,Lima,,Rural,41.3,Q3,74.2,Bajo,41.7,4174.0,0.479,0.758,0.0,0.0,3.0,False,29.2,,0.293,0.536,Crítico,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
220510,Tabalosos,Lamas,San Martin,,Rural,45.1,Q3,31.9,Medio,24.2,3166.0,0.698,0.559,1.0,0.0,0.0,True,34.8,,0.317,0.382,Alto,,Medio,Alta tolerancia social → Priorizar campañas de sensibilización
220101,Moyobamba,Moyobamba,San Martin,,Urbana,14.1,Q1,21.4,Alto,30.6,3841.0,0.375,0.222,0.0,0.0,1.0,True,75.6,,0.452,0.122,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
160701,Barranca,Datem Del Marañon,Loreto,,Rural,54.2,Q3,75.3,Muy bajo,53.4,5243.0,0.633,0.858,0.0,0.0,4.0,False,38.4,,0.431,0.488,Crítico,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
150810,Santa Maria,Huaura,Lima,,Urbana,6.9,Q1,20.3,Alto,45.2,46843.0,0.154,0.148,1.0,0.0,1.0,False,84.6,,0.352,0.096,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150612,Veintisiete De Noviembre,Huaral,Lima,,Urbana,12.1,Q1,14.9,Alto,27.9,70178.0,0.765,0.361,1.0,0.0,2.0,False,78.4,,0.463,0.194,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
050404,Iguain,Huanta,Ayacucho,,Rural,35.3,Q2,68.8,Bajo,36.8,5277.0,0.422,0.652,0.0,2.0,1.0,True,26.9,,0.496,0.329,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
061302,Andabamba,Santa Cruz,Cajamarca,,Urbana,12.3,Q1,25.8,Medio,32.1,77863.0,0.511,0.265,1.0,0.0,1.0,False,84.4,,0.397,0.16,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
050403,Huamanguilla,Huanta,Ayacucho,,Rural,52.7,Q3,46.3,Medio,47.1,3852.0,0.376,0.657,1.0,0.0,1.0,True,40.0,,0.437,0.37,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
050508,Tambo,La Mar,Ayacucho,,Rural,48.2,Q3,74.1,Bajo,36.9,4844.0,0.197,0.591,0.0,1.0,3.0,True,40.6,,0.573,0.252,Alto,,Adecuado,Riesgo medio sin CEM → Considerar punto de atención
080907,Kimbiri,La Convencion,Cusco,,Urbana,10.2,Q1,24.7,Alto,39.9,82064.0,0.385,0.147,3.0,0.0,0.0,True,84.3,,0.684,0.046,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080910,Pichari,La Convencion,Cusco,,Urbana,25.0,Q2,19.7,Alto,42.8,72653.0,0.652,0.249,0.0,0.0,0.0,True,80.8,,0.383,0.154,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
030604,Huaccana,Chincheros,Apurimac,,Urbana,7.6,Q1,9.7,Alto,51.0,76252.0,0.634,0.299,0.0,2.0,0.0,True,75.2,,0.489,0.153,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
050511,Oronccoy,La Mar,Ayacucho,,Urbana,23.6,Q2,21.6,Alto,47.2,52273.0,0.671,0.273,0.0,0.0,0.0,True,81.6,,0.361,0.174,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
050407,Sivia,Huanta,Ayacucho,,Urbana,32.0,Q2,15.0,Alto,51.7,38839.0,0.581,0.241,0.0,1.0,0.0,False,74.5,,0.279,0.174,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
100106,Quisqui (Kichki),Huanuco,Huanuco,,Urbana,10.8,Q1,28.8,Medio,33.1,82848.0,0.707,0.273,0.0,0.0,0.0,True,82.3,,0.361,0.174,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
190303,Huancabamba,Oxapampa,Pasco,,Rural,61.1,Q4,74.4,Bajo,27.2,3814.0,0.345,0.704,1.0,0.0,1.0,True,48.0,,0.454,0.384,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
190305,Pozuzo,Oxapampa,Pasco,,Rural,69.9,Q4,66.0,Bajo,41.7,1999.0,0.589,0.748,0.0,0.0,0.0,False,31.3,,0.078,0.69,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
190306,Puerto Bermudez,Oxapampa,Pasco,,Rural,57.3,Q3,68.4,Bajo,55.6,4158.0,0.374,0.741,3.0,1.0,1.0,True,44.2,,0.707,0.217,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
061306,Ninabamba,Santa Cruz,Cajamarca,,Urbana,25.8,Q2,20.0,Alto,46.1,58304.0,0.267,0.317,1.0,0.0,0.0,True,77.2,,0.455,0.173,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
061308,Saucepampa,Santa Cruz,Cajamarca,,Rural,52.0,Q3,43.0,Medio,46.5,5710.0,0.542,0.666,2.0,0.0,3.0,True,30.5,,0.667,0.222,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
061307,Pulan,Santa Cruz,Cajamarca,,Urbana,19.9,Q1,24.8,Alto,43.3,46977.0,0.362,0.255,0.0,2.0,1.0,True,75.2,,0.577,0.108,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
220911,Papaplaya,San Martin,San Martin,,Rural,33.7,Q2,41.8,Medio,32.2,4208.0,0.697,0.547,0.0,0.0,0.0,True,19.5,,0.234,0.419,Medio,,Medio,Riesgo medio sin CEM → Considerar punto de atención
010612,Vista Alegre,Rodriguez De Mendoza,Amazonas,,Urbana,27.2,Q2,16.6,Alto,44.5,25587.0,0.325,0.299,0.0,0.0,3.0,False,72.6,,0.437,0.168,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
220506,Pinto Recodo,Lamas,San Martin,,Urbana,10.2,Q1,9.3,Alto,23.2,53874.0,0.639,0.21,1.0,0.0,1.0,True,77.2,,0.521,0.101,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
140307,Motupe,Lambayeque,Lambayeque,,Urbana,17.7,Q1,10.1,Alto,28.7,34058.0,0.32,0.141,0.0,2.0,3.0,False,76.6,,0.608,0.055,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
060613,Santo Tomas,Cutervo,Cajamarca,,Urbana,9.9,Q1,9.0,Alto,34.6,43475.0,0.332,0.236,2.0,0.0,1.0,False,78.0,,0.491,0.12,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150515,Santa Cruz De Flores,Cañete,Lima,,Rural,60.7,Q4,65.0,Bajo,38.6,853.0,0.677,0.736,0.0,0.0,1.0,True,28.1,,0.289,0.523,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
120119,Huancan,Huancayo,Junin,,Urbana,22.8,Q2,21.0,Alto,34.3,25567.0,0.57,0.308,2.0,0.0,1.0,False,84.9,,0.466,0.164,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
070107,Mi Peru,Callao,Callao,,Urbana,17.0,Q1,22.0,Alto,34.7,42198.0,0.462,0.225,0.0,0.0,1.0,True,88.1,,0.531,0.106,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
160502,Alto Tapiche,Requena,Loreto,,Rural,56.1,Q3,57.9,Bajo,53.0,682.0,0.729,0.785,0.0,2.0,1.0,True,23.2,,0.411,0.462,Crítico,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
060703,Hualgayoc,Hualgayoc,Cajamarca,,Urbana,13.5,Q1,17.7,Alto,26.3,14807.0,0.533,0.138,3.0,0.0,1.0,False,76.5,,0.508,0.068,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
131102,Lucma,Gran Chimu,La Libertad,,Urbana,13.2,Q1,41.1,Medio,43.8,30275.0,0.45,0.381,2.0,0.0,2.0,True,79.2,,0.723,0.106,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
131104,Sayapullo,Gran Chimu,La Libertad,,Urbana,19.9,Q1,20.4,Alto,41.5,87470.0,0.383,0.154,2.0,0.0,1.0,True,79.3,,0.609,0.06,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
130908,Sartimbamba,Sanchez Carrion,La Libertad,,Rural,87.9,Q5,49.3,Medio,33.2,1150.0,0.473,0.655,1.0,0.0,2.0,True,16.0,,0.465,0.35,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
060203,Condebamba,Cajabamba,Cajamarca,,Urbana,15.5,Q1,15.2,Alto,45.0,48139.0,0.284,0.23,3.0,0.0,2.0,False,75.5,,0.578,0.097,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
130303,Condormarca,Bolivar,La Libertad,,Urbana,11.3,Q1,22.3,Alto,34.7,65338.0,0.533,0.212,1.0,0.0,2.0,True,74.0,,0.586,0.088,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
220602,Campanilla,Mariscal Caceres,San Martin,,Rural,79.5,Q4,50.6,Bajo,46.0,2679.0,0.318,0.688,1.0,0.0,1.0,True,40.8,,0.42,0.399,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
010520,Santa Catalina,Luya,Amazonas,,Rural,62.8,Q4,74.8,Bajo,33.8,4298.0,0.544,0.698,1.0,0.0,0.0,False,37.7,,0.18,0.572,Alto,,Crítico,Alto riesgo con acceso bajo → Fortalecer servicios existentes
090511,Cosme,Churcampa,Huancavelica,,Rural,59.7,Q3,67.2,Bajo,32.8,4280.0,0.206,0.604,1.0,0.0,2.0,True,19.1,,0.457,0.328,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
090104,Conayca,Huancavelica,Huancavelica,,Rural,45.4,Q3,37.8,Medio,42.4,4426.0,0.32,0.579,1.0,0.0,3.0,True,42.5,,0.536,0.269,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
220703,Caspisapa,Picota,San Martin,,Rural,73.6,Q4,61.8,Bajo,41.5,1298.0,0.442,0.722,1.0,0.0,2.0,True,46.6,,0.52,0.347,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
140109,Nueva Arica,Chiclayo,Lambayeque,,Urbana,22.0,Q2,16.0,Alto,36.1,14007.0,0.804,0.343,0.0,1.0,1.0,True,77.7,,0.561,0.151,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
200304,Huarmaca,Huancabamba,Piura,,Rural,49.2,Q3,70.3,Bajo,44.6,3749.0,0.412,0.678,1.0,0.0,1.0,True,46.6,,0.43,0.386,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
090604,Huayacundo Arma,Huaytara,Huancavelica,,Rural,47.9,Q3,63.1,Bajo,42.7,2173.0,0.608,0.657,0.0,1.0,2.0,True,35.9,,0.469,0.349,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
060605,La Ramada,Cutervo,Cajamarca,,Urbana,17.4,Q1,11.4,Alto,32.4,8072.0,0.483,0.257,1.0,1.0,4.0,True,81.0,,0.849,0.039,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080106,Santiago,Cusco,Cusco,,Rural,66.8,Q4,51.9,Bajo,40.8,4455.0,0.562,0.604,0.0,0.0,0.0,True,44.6,,0.297,0.425,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
030207,Kishuara,Andahuaylas,Apurimac,,Urbana,42.6,Q3,5.5,Alto,51.9,87550.0,0.456,0.185,2.0,0.0,0.0,True,72.7,,0.427,0.106,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
090615,Santo Domingo De Capillas,Huaytara,Huancavelica,,Urbana,19.7,Q1,13.1,Alto,34.1,5363.0,0.621,0.174,1.0,0.0,4.0,False,85.3,,0.661,0.059,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
080108,Wanchaq,Cusco,Cusco,,Urbana,11.8,Q1,20.4,Alto,41.4,51326.0,0.402,0.212,1.0,2.0,1.0,False,86.1,,0.569,0.091,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
090601,Huaytara,Huaytara,Huancavelica,,Rural,37.9,Q2,74.4,Bajo,55.5,1255.0,0.472,0.701,0.0,1.0,2.0,False,38.8,,0.33,0.47,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
081210,Ocongate,Quispicanchi,Cusco,,Urbana,28.9,Q2,15.2,Alto,40.0,25213.0,0.162,0.095,2.0,2.0,2.0,True,80.4,,0.95,0.005,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200306,San Miguel De El Faique,Huancabamba,Piura,,Urbana,22.8,Q2,17.9,Alto,46.1,58561.0,0.189,0.233,0.0,2.0,2.0,True,73.6,,0.705,0.069,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
110304,Marcona,Nasca,Ica,,Urbana,9.1,Q1,21.4,Alto,44.8,71539.0,0.315,0.2,2.0,0.0,2.0,True,74.4,,0.684,0.063,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
210214,Santiago De Pupuja,Azangaro,Puno,,Rural,76.1,Q4,66.5,Bajo,34.1,1847.0,0.466,0.739,1.0,0.0,1.0,False,44.4,,0.318,0.504,Alto,,Crítico,Alto riesgo con acceso bajo → Fortalecer servicios existentes
040517,Tisco,Caylloma,Arequipa,,Rural,46.0,Q3,47.8,Medio,35.0,3020.0,0.622,0.525,0.0,1.0,1.0,True,21.9,,0.394,0.318,Medio,,Medio,Riesgo medio sin CEM → Considerar punto de atención
210207,Jose Domingo Choquehuanca,Azangaro,Puno,,Urbana,25.5,Q2,14.5,Alto,42.1,22340.0,0.522,0.406,2.0,0.0,2.0,False,75.5,,0.543,0.186,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
210603,Huatasani,Huancane,Puno,,Urbana,21.2,Q2,20.5,Alto,44.1,20921.0,0.417,0.267,0.0,0.0,3.0,True,75.5,,0.602,0.106,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
210203,Arapa,Azangaro,Puno,,Urbana,35.4,Q2,16.4,Alto,36.6,23361.0,0.737,0.27,0.0,0.0,0.0,True,84.9,,0.346,0.177,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
150120,Magdalena Del Mar,Lima,Lima,,Urbana,19.6,Q1,10.4,Alto,38.2,89167.0,0.424,0.231,0.0,0.0,0.0,False,74.0,,0.216,0.181,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
120215,Santa Rosa De Ocopa,Concepcion,Junin,,Urbana,13.4,Q1,17.5,Alto,46.6,3389.0,0.853,0.38,3.0,0.0,1.0,True,75.7,,0.679,0.122,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
230111,La Yarada Los Palos,Tacna,Tacna,,Urbana,40.9,Q3,24.4,Alto,34.5,20266.0,0.147,0.21,1.0,0.0,2.0,True,71.1,,0.62,0.08,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
200109,La Arena,Piura,Piura,,Urbana,13.1,Q1,42.1,Medio,34.6,85752.0,0.249,0.176,2.0,0.0,1.0,True,79.4,,0.64,0.063,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
210209,Potoni,Azangaro,Puno,,Rural,58.2,Q3,62.1,Bajo,37.0,1509.0,0.219,0.631,0.0,0.0,0.0,True,41.9,,0.284,0.452,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
030303,Huaquirca,Antabamba,Apurimac,,Urbana,23.9,Q2,21.1,Alto,47.8,37663.0,0.403,0.279,0.0,0.0,0.0,True,76.0,,0.327,0.188,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
120906,San Juan De Iscos,Chupaca,Junin,,Urbana,20.0,Q1,17.8,Alto,40.2,25514.0,0.529,0.3,1.0,1.0,3.0,False,79.0,,0.601,0.12,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150130,San Borja,Lima,Lima,,Urbana,21.6,Q2,27.7,Medio,34.6,18278.0,0.741,0.388,0.0,1.0,1.0,False,77.3,,0.364,0.247,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
150116,Lince,Lima,Lima,,Urbana,18.9,Q1,17.6,Alto,26.5,69546.0,0.293,0.237,1.0,0.0,1.0,True,82.3,,0.527,0.112,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
151033,Vitis,Yauyos,Lima,,Urbana,10.9,Q1,25.3,Medio,41.6,41748.0,0.103,0.125,0.0,0.0,1.0,False,81.0,,0.277,0.09,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
220205,San Pablo,Bellavista,San Martin,,Urbana,13.4,Q1,12.3,Alto,47.1,73522.0,0.588,0.2,0.0,0.0,0.0,True,87.5,,0.399,0.12,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
160606,Vargas Guerra,Ucayali,Loreto,,Rural,51.9,Q3,39.8,Medio,34.8,5829.0,0.434,0.55,0.0,0.0,1.0,True,55.6,,0.402,0.329,Medio,,Medio,Riesgo medio sin CEM → Considerar punto de atención
150121,Pueblo Libre,Lima,Lima,,Urbana,14.0,Q1,17.2,Alto,36.8,78611.0,0.096,0.212,0.0,0.0,2.0,True,76.2,,0.535,0.099,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
070105,La Punta,Callao,Callao,,Rural,81.8,Q5,65.6,Bajo,26.9,5668.0,0.142,0.715,0.0,0.0,2.0,True,13.7,,0.399,0.43,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
020608,San Miguel De Aco,Carhuaz,Ancash,,Rural,45.5,Q3,69.8,Bajo,44.0,690.0,0.672,0.763,2.0,0.0,2.0,False,54.5,,0.486,0.392,Crítico,,Medio,Alta tolerancia social → Priorizar campañas de sensibilización
